Year,Title,Director,Cast,Genre
1962,Rakhi,A. Bhimsen,"pradeep,mehmood,waheeda,mohan,ameeta,choti,kumar,rehman,ashok","family,drama"
1962,Rashtraveer Shivaji,R. C. Talwar,"khan,shyam,ratnamala,heera,kumar,rajrani,bela,sawant,fazal,radheshyam,bose",historical
1962,Reporter Raju,Dwarka Khosla,"khan,manorama,b,vyas,sulochana,indira,chatterjee,feroz,chitra,m,manju,ratanmala,billi","crime,action"
1962,Rocket Girl,Nanabhai Bhatt,"bhardawaj,naaz,nilofer,bhagwan,kumar,kanchan,brahm,jagdish,shammi,raj,soodesh","fantasy,action"
1962,Rooplekha,Mohammed Hussain,"shyam,kumari,amar,adib,sunder,kumar,chaudhary,krishna,mahipal,jeevankala,vijaya,raj",fantasy
1962,Rungoli,Amar Kumar,"bhardawaj,sadhana,kishore,khote,kumar,dhumal,brahm,nazir,vyjayantimala,iftekhar,jeevan,roychowdhary,hussain,durga","drama,romantic"
1962,Sachche Moti,Omi Bedi,"jabeen,walker,sulochana,krishna,suresh,johnny,manmohan,shammi,jeevan","crime,drama,romance"
1962,Sahib Bibi Aur Ghulam,Abrar Alvi,"meena,minu,kumari,waheeda,harindranath,pratima,kaul,mumtaz,chattopadhyay,dutt,nazir,hussain,jawahar,devi,dhumal,guru,rehman",drama
1962,Sakhi Robin,B. J. Patel,"kapoor,shalini,rajan,ranjan,nilofar,babu,raje",action
1962,Sangeet Samrat Tansen,S. N. Tripathi,"anita,bharat,sabita,bhushan,kumar,guha,chatterjee,mukri,david,sapru","historical,biopic,drama"
1962,Sautela Bhai,Mahesh Kaul,"n,pranati,asit,pranoti,ghosh,gupta,kumar,dutt,sarosh,banerjee,bela,sen,honey,s,irani,bose,raj,guru,kanhaiyalal,bipin","family,drama"
1962,Shaadi,"R. Krishnan, S. Panju","manoj,balraj,prakash,kalpana,sulochana,kumar,sahni,banu,dharmendra,saira,om","family,drama"
1962,Sher Khan,Radhakant,"tabassum,kumkum,veena,sunder,ulhas,kamaljit,jayant,hiralal",action
1962,Shiv Parvati,S. N. Tripathi,"kapoor,vandana,ragini,paul,praveen,nayampally,trilok,jeevan",unknown
1962,Shree Ganesh,S. S. Dharwadkar,"kumari,uma,sahira,indira,dutt,krishna,mahipal,jeevankala,tiwari,billi",religious
1962,Son of India,Mehboob Khan,"khan,kanwaljeet,tun,kumkum,simi,sajid,kumar,mukri,lilian,garewal,jayant,kanhaiyalal","family,melodrama"
1962,Soorat Aur Seerat,Rajnish Bahl,"n,asit,prasad,sulochana,leela,nutan,mishra,k,irani,honey,sen,iftekhar,badri,dharmendra,singh",drama
1962,Tilasmi Duniya,A. Karim,"sarla,shyam,kumari,mohan,jillani,daljit,sherry,indira,kumar,krishna,devi,billi","fantasy,action"
1962,Toofani Tarzan,A. R. Zamindar,"shyam,kumari,tun,shanta,azad,kumar,lata,aruna,jeevankala,arora","adventure,action"
1962,Tower House,N. A. Ansari,"khan,n,a,ansari,shakila,ajit",thriller
1962,Vallah Kya Baat Hai,Hari Walia,"kapoor,n,mohan,tun,mumtaz,rai,choti,bina,nishi,k,maruti,shammi,singh","drama,romantic"
1962,Zindagi Aur Hum,Anand Kumar,"jaywant,leela,chand,mukri,david,dinesh,usmani,mishra,nalini",drama
1963,Aaj Aur Kal,Vasant Joglekar,"nanda,kumar,verma,dutt,sunil,raaj,deven,tanuja,soodesh,ashok","family,drama"
1963,Akela,Jay Bee,"murad,balraj,daisy,roychowdhury,pawar,sulochana,irani,honey,sahni,lalita,dhumal,sadhana","crime,drama"
1963,Akeli Mat Jaiyo,Nandlal Jashwantlal,"meena,minu,rajendra,kumari,mumtaz,kumar,leela,agha,mishra","drama,romance"
1963,Awara Abdulla,Tara Harish,"dara,helen,choudhary,bhagwan,chandrashekhar,parveen,singh",action
1963,Bachpan,Nazar,"khan,menka,bhudo,advani,manorama,salim,daisy,irani,david,jeevan","social,drama"
1963,Bahurani,T. Prakash Rao,"khan,sinha,mala,shyama,pawar,dutt,feroz,agha,lalita,guru","family,drama"
1963,Band Master,Ravindra Dave,"rajan,pawar,jagdeep,ravikant,azra,lalita","family,drama,romance"
1963,Bandini,Bimal Roy,"paranjpe,tarun,asit,sulochana,raja,kumar,nutan,sen,bose,dharmendra,ashok",drama
1963,Been Ka Jadoo,N. Rajesh,"mohan,helen,choti,kammo,ulhas,mahipal,tiwari",fantasy
1963,Begaana,Sadashiv Rao Kavi,"tarun,madhavi,sailesh,manorama,chowdhury,daisy,kumar,supriya,irani,agha,dharmendra,bose","drama,romance"
1963,Bharosa,K. Shankar,"sudesh,mehmood,asha,parekh,prakash,khote,pawar,kumar,nana,dutt,palsikar,sulochana,shobha,lalita,guru,om","romance,family,drama"
1963,Bhootnath,Nanabhai Bhatt,"rajan,mohan,haksar,choti,chaudhary,ulhas,ranjan,jeevankala,vijaya","costume,action"
1963,Bin Badal Barsaat,Jyoti Swaroop,"mehmood,asha,parekh,chavan,biswajeet,moni,chatterjee,nishi,padma","drama,thriller"
1963,Bluff Master,Manmohan Desai,"kapoor,khan,mohan,tun,choti,pawar,sharma,rashid,pran,shammi,lalita,banu,niranjan,saira","comedy,drama,romance"
1963,Captain Sheroo,Dharam Kumar,"niranjanjan,tun,helen,jairaj,sharma,p,padma,maruti,rani",action
1963,Chandrasekhar Azad,Jagdish Gautam,"jairaj,indira,leela,p,manju,mishra,billi,roy,nirupa","historical,biopic"
1963,Cobra Girl,Nanabhai Bhatt,"ragini,manorama,mahipal,tiwari,mariya,sunder",fantasy
1963,Commercial Pilot Officer,O. P. Dutta,"sohan,shyama,kapila,shashikala","action,thriller"
1963,Daanveer Karan,B. R. Panthulu,"n,rama,ganesan,rao,t,shivaji,savitri",mythology
1963,Deepak,Harsukh Bhatt,"anwar,bhartendu,master,puri,sulochana,rao,chatterjee,chaman,maruti,dwarkadas",child
1963,Dekha Pyar Tumhara,Kalpataru,"achala,sachdev,naaz,helen,madan,puri,bhagwan,subiraj","drama,romantic"
1963,Dev Kanya,S. N. Tripathi,"anita,kumari,babu,b,vyas,guha,krishna,mahipal,mukri,m,raje",fantasy
1963,Dil Ek Mandir,C. V. Sridhar,"meena,mehmood,rajendra,kumari,achala,sachdev,khote,kumar,raaj,shobha","triangle,romantic"
1963,Dil Hi To Hai (1963 film),"C. L. Rawal, Pyare Lal Santoshi","kapoor,sabita,manorama,pran,nutan,nazir,leela,chitnis,chatterjee,agha,raj,hussain",romance
1963,Ek Dil Sao Afsane,R.C. Talwar,"kapoor,waheeda,tun,choudhary,pawar,sulochana,kishore,jagdish,lalita,raj,sadhna,rehman","drama,family,romance"
1963,Ek Raaz,Shakti Samanta,"tun,mumtaz,kishore,pawar,kumar,pran,jamuna,agha,lalita","social,family,drama"
1963,Ek Tha Alibaba,Harbans,"dara,helen,naaz,hiralal,nishi,tiwari,ram,singh",fantasy
1963,Faulad,Mohammed Hussain,"minu,shyam,dara,kamal,mehra,mumtaz,randhawa,kumar,singh,kamran",action
1963,Gehra Daag,O. P. Ralhan,"rajendra,kiran,tun,madan,mumtaz,sinha,mala,puri,pawar,kumar,krishna,usha,manmohan,lalita,sunder","crime,drama,romance"
1963,Ghar Basake Dekho,Kishore Sahu,"mehmood,manoj,shyama,walker,pawar,kumar,johnny,rajshree,lalita,savitri","family,drama"
1963,Godaan,Trilok Jetley,"mehmood,kaushal,tun,madan,shashikala,puri,khote,kumar,raaj,kamini,shobha,manhar,desai","family,drama"
1963,Grahasti,Kishore Sahu,"mehmood,manoj,ashok,khote,kumar,shobha,rajshree,soodesh,roy,nirupa","family,drama"
1963,Gul-e-Bakavali,Jugal Kishore,"naaz,jairaj,sulochana,chatterjee,p,nishi,maruti,tiwari,sapru,sunder",family
1963,Gumrah,B. R. Chopra,"shashikala,sinha,mala,kumar,nana,dutt,palsikar,sunil,rehman,ashok","drama,romantic"
1963,Hamrahi,T. Prakash Rao,"mehmood,ralhan,rajendra,khote,pawar,kumar,jamuna,p,shobha,o,lalita","romantic,melodrama"
1963,Harishchandra Taramati,B. K. Adarsh,"kapoor,babu,helen,b,vyas,jaymala,prithviraj,ulhas,tiwari,m,babloo,raje",mythology
1963,Holiday in Bombay,P. L. Santoshi,"shashi,kapoor,chhaya,shashikala,rajendranath,heera,sulochana,kashmiri,chaudhary,ulhas,chatterjee,nazir,jeevankala,vijaya,sawant,laxmi,dhumal","comedy,romantic"
1963,The Householder,James Ivory,"shashi,naidu,kapoor,jabeen,harindranath,kendall,pahari,sachdev,jennifer,chattopadhyay,khote,leela,sanyal,achla,jalil,durga","family,drama"
1963,Jab Se Tumhe Dekha Hai,Kedar Kapoor,"pradeep,kapoor,shashi,mohan,vijayalaxmi,tun,geeta,choti,dulari,kumar,shammi,agha,sunder,bali","drama,romantic"
1963,Jungle Boy,S. Pal,"shyam,bansal,swaroop,indira,kumar,maruti,rani,raj","adventure,action"
1963,Junglee Raja,Vishwanath,"madhu,heera,azad,samson,sawant,babu,raje","adventure,action"
1963,Kabli Khan,K. Amarnath,"khan,bansal,helen,salim,indira,samson,ulhas,mukri,w,ajit,m,jayant",action
1963,Kahin Pyaar Na Ho Jaaye,Kalpataru,"mehmood,babu,prakash,walker,johnny,shammi,purnima,shakila,jeevankala,raje,om","drama,romance"
1963,Kala Ghoda,A. Shamsheer,"shyam,heera,azad,indira,kumar,sawant,billi",action
1963,Kala Jadoo,Mahmood,"maqbul,tun,habib,hercules,chandrakala",fantasy
1963,Kan Kan Men Bhagwan,Babubhai Mistri,"anita,kumari,ratnamala,raja,guha,krishna,mahipal,ram,nene,singh",devotional
1963,Kaun Apna Kaun Paraya,Niranjan,"shyam,waheeda,dulari,walker,kumar,vijay,johnny,shammi,rehman,roy,nirupa","family,drama"
1963,Kinare Kinare,Chetan Anand,"meena,dev,kumari,sukhdev,anand,chetan,kammo,madhoo,sunder","drama,romance"
1963,Laagi Nahi Chhute Ram,Kundan Kumar,"helen,kumkum,kumar,leela,nazir,ashim,tiwari,mishra,hussain",unknown
1963,Mansube Machlidar,Pramod Pati,unknown,documentary
1963,Maya Mahal,Chandrakant,"mohan,ram,helen,indira,bela,mahipal,tiwari,sunder,billi,bose",fantasy
1963,Mere Arman Mere Sapne,Arvind Sen,"pradeep,sumitra,bhattacharya,jayshree,kumar,pran,devi,ashim,abhi,gadkar","crime,drama,romance"
1963,Mere Mehboob,H. S. Rawail,"rajendra,sadhana,walker,kumar,pran,johnny,nimmi,ashok","classic,social,muslim"
1963,Meri Surat Teri Ankhen,R. K. Rakhan,"pradeep,asha,nadira,parekh,sachdev,ishwarlal,kumar,achla,kanhaiyalal,ashok","drama,romance"
1963,Mujhe Jeene Do,Moni Bhattacharya,"anwar,rajendra,waheeda,manorama,mumtaz,khote,nath,dutt,hussain,sunil,cuckoo,durga,rehman,roy,nirupa","dacoit,drama"
1963,Mulzim,N. A. Ansari,"pradeep,n,helen,nilofer,nasreen,walker,kumar,a,ansari,johnny,shakila","crime,drama"
1963,Mummy Daddy,Narendra Dave,"sudesh,manorama,ameeta,pawar,kumar,tiwari,lalita","family,drama"
1963,Naag Jyoti,Shantilal Soni,"anita,rajan,haksar,indira,guha,mahipal,sunder,ratanmala,billi",fantasy
1963,Naag Mohini,Shantilal Soni,"rajan,uma,haksar,chaudhary,dutt,mahipal,vijaya,sunder",fantasy
1963,Nartakee,Nitin Bose,"nanda,prakash,nana,palsikar,dutt,aruna,sunil,agha,irani,moni,chatterjee,zeb,polson,surekha,rehman,om","social,drama"
1963,Parasmani,Babubhai Mistri,"ragini,helen,chonkar,jugal,kishore,aruna,irani,mahipal,manhar,jeevankala,desai,nalini",fantasy
1963,Phir Wohi Dil Laya Hoon,Nasir Hussain,"asha,rajendra,tabassum,krishan,parekh,avtar,veena,dhawan,pran,nath,mukherjee,ram,joy,shetty",romance
1963,Phool Bane Angaare,Suraj Prakash,"sushil,tun,ashish,sinha,mala,walker,kumar,raaj,johnny,shammi,mukri","drama,war"
1963,Pyaar Kiya To Darna Kya,B. S. Ranga,"kapoor,saroja,b,prakash,prithviraj,pran,devi,shammi,om","drama,family,romantic"
1963,Pyar Ka Bandhan,Naresh Saigal,"helen,naaz,kumar,nishi,raaj,dhumal","family,drama"
1963,Raaja,Radhakant,"helen,veena,chaudhary,jagdeep,ulhas,vijaya,jeevan,sunder",drama
1963,Rocket Tarzan,B. J. Patel,"rajan,bhopali,bano,nilofar,polson,shakila,dalpat,bhagwandas,shanti","fantasy,fi,sci"
1963,Rustom Sohrab,Vishram Bedekar,"kapoor,murad,suraiya,mumtaz,premnath,sajjan,prithviraj","costume,legend,action"
1963,Rustom-E-Baghdad,B. J. Patel,"dara,bhopali,bano,sumitra,randhawa,chaudhary,chandrashekhar,devi,vijaya,shakila,singh","costume,action"
1963,Sehra,V. Shantaram,"babloo,rajan,krishan,mumtaz,baburao,pawar,ulhas,manmohan,pendharkar,m,lalita,sandhya,prashant","drama,family,romantic"
1963,Shehar Aur Sapna,K.A. Abbas,"anwar,krishan,dilip,parker,manmohan,surekha,hussain,roy","social,drama"
1963,Shikari,Mohammed Hussain,"kapoor,n,sakuja,randhir,mehra,ragini,madan,helen,habib,puri,tun,shyam,kumar,k,ajit,singh,bir,kamal","fantasy,action"
1963,Taj Mahal,M. Sadiq,"pradeep,minu,jabeen,murad,helen,mumtaz,rai,veena,bina,kumar,jeevan,jalil,rehman","fiction,historical,romantic"
1963,Tarzan Aur Jadugar,Radhakant,"arvind,tun,azad,indira,rajrani,chitra,pandey,sunder,billi","fantasy,action"
1963,Teen Ghaaranay,K. A. Abbas,unknown,"documentary,short"
1963,Tere Ghar Ke Samne,Vijay Anand,"khan,dev,rajendra,harindranath,prakash,mumtaz,jankidas,anand,chattopadhyay,choudhary,rashid,nath,nutan,begum,parveen,om","comedy,romantic"
1963,Ustad Alauddin Khan,Ritwik Ghatak,unknown,documentary
1963,Ustadon Ke Ustad,Brij,"pradeep,anwar,helen,mukhtar,walker,sheikh,kumar,johnny,shakila,hussain,ashok","action,thriller"
1963,Yeh Dil Kisko Doon,K. Mishra,"shashi,kapoor,mehra,ragini,sajjan,agha,jeevan,kamal","drama,romance"
1963,Yeh Rastey Hain Pyar Ke,R. K. Nayyar,"naidu,shivdasani,shashikala,kumar,leela,dutt,sunil,hari,manmohan,motilal,rehman,ashok","romantic,thriller"
1963,Zarak Khan,Harbans,"khan,naazi,jairaj,p,chitra,kumud,tripathi,w,tiwari,m","costume,action"
1963,Zingaro,Chandrakant,"jabeen,jairaj,p,bela,maruti,tiwari,jalil,bose","fantasy,action"
1964,Aandhi Aur Toofan,Mohammed Hussain,"dara,mumtaz,bhagwan,maruti,jeevan,singh,kamran","adventure,action"
1964,Aao Pyaar Karen,R. K. Nayyar,"joy,rajendra,shyam,madhvi,nath,chatterjee,mukherjee,banu,jayant,saira","drama,romance"
1964,Aap Ki Parchhaiyan,Mohan Kumar,"vijayalaxmi,manorama,shashikala,chowdhury,prakash,leela,supriya,chitnis,dharmendra,om","drama,romance"
1964,Aaya Toofan,"Kedar Kapoor, Mohammed Hussain","anwar,dara,tun,helen,randhawa,indira,nishi,billi,maruti,singh,hussain",action
1964,Apne Huye Paraye,Ajit Chakraborty,"manoj,shashikala,sinha,mala,pawar,dulari,kumar,iftekhar,agha,lalita,sunder","love,triangle,romantic"
1964,April Fool,Subodh Mukherjee,"i,avtar,biswajeet,sajjan,chand,johar,s,ram,usmani,banu,jayant,shetty,nazima,saira","musical,romance"
1964,Arab Ka Lal,A. Shamsheer,"indra,shyam,dilawar,sherry,kumar,leela,samar,billi,roy","costume,action"
1964,Awara Badal,Kedar Kapoor,"ragini,helen,indira,leela,jagdish,sethi,ajit,dhumal,mishra,billi",action
1964,Ayee Milan Ki Bela,Mohan Kumar,"rajendra,madan,shashikala,mumtaz,puri,sulochana,sunder,kumar,begum,nazir,banu,dharmendra,hussain,saira","drama,romantic"
1964,Badshah,Chandrakant,"rajan,dara,bhopali,bano,haksar,nishi,maruti,shakila,rani,tiwari,singh","costume,action"
1964,Baghi,Ram Dayal,"pradeep,naidu,helen,mumtaz,veena,kumar,leela,chaudhary,jagdeep,vijaya,jeevan","costume,action"
1964,Baghi Shahzada,Maruti Rao,"anwar,khan,b,kumkum,vyas,kishore,kumar,maruti,w,m,hussain,madhumati",action
1964,Benazir,Bimal Roy,"meena,shashi,kapoor,kumari,tarun,asit,khote,nirupa,kumar,sen,tanuja,bose,roy,durga,ashok","social,muslim,drama"
1964,Beti Bete,T L V Prasad,"mehmood,saroja,khote,dutt,jamuna,sunil,devi,shobha,agha,jayant","family,drama"
1964,Bhakta Dhruvakumar,Dhirubhai Desai,"niranjan,modak,shahu,sharma,indira,sunder,babloo,billi,roy,nirupa",devotional
1964,Birju Ustad,Manu Desai,"tun,choudhary,sheikh,chandrashekhar,mukri,vijaya,mukhtar",action
1964,Captain Azad,Ram Rasila,"maqbul,kumari,habib,heera,majnu,azad,neelam,aruna,irani,sawant","costume,action"
1964,Cha Cha Cha,Chandrashekhar,"tun,helen,prakash,madan,puri,chandrashekhar,bela,iftekhar,bose,om","musical,drama,dance"
1964,Challenge,B. J. Patel,"bansal,indira,ranjan,chitra,bela,maruti,polson,tiwari,bose",action
1964,Chandi Ki Deewar,Dilip Bose,"bharat,asit,pratima,naaz,bhushan,nutan,mukherjee,irani,sen,honey,sudhir,indrani,devi","drama,romantic"
1964,Char Dervesh,Homi Wadia,"khan,b,naaz,sayeeda,vyas,feroz,mukri,m,sunder",fantasy
1964,Chitralekha,Kidar Sharma,"meena,pradeep,mehmood,kumari,minu,sachdev,mumtaz,kumar,bela,zeb,achla,bose,rehman,ashok","historical,drama,romantic"
1964,Daal Me Kaala,Satyen Bose,"prakash,bhattacharya,kishore,gupta,kumar,sajjan,bipin,abhi,shammi,agha,nimmi,om",comedy
1964,Dara Singh,Kedar Kapoor,"khan,dara,tabassum,mohan,salim,choti,nishi,jeevan,tiwari,singh",action
1964,Dooj Ka Chaand,Nitin Bose,"bharat,saroja,b,bhushan,kumar,chandrashekhar,ulhas,raaj,devi,agha,azra,ashok",drama
1964,Door Gagan Ki Chhaon Mein,Kishore Kumar,"mehra,shashikala,chowdhury,kishore,kumar,sajjan,supriya,nana,palsikar,leela,iftekhar,raj,mishra,amit",drama
1964,Door Ki Awaaz,Devendra Goel,"joy,prakash,mallika,walker,khote,pran,mukherjee,johnny,banu,durga,saira,om","drama,romantic"
1964,Dosti,Satyen Bose,"khan,sushil,farida,bhattacharya,kumar,leela,nana,palsikar,chitnis,abhi,sanjay,sudhir,mishra","social,drama"
1964,Dulha Dulhan,Ravindra Dave,"kapoor,n,mehra,k,agha,raj,singh,sadhana,madhumati","drama,romantic"
1964,Ek Din Ka Badshah,Jugal Kishore,"mohan,jairaj,jugal,kishore,choti,p,nishi,sunder","costume,action"
1964,Fariyad,Kidar Sharma,"tun,rehman,sachdev,sharma,gopal,saigal,bela,zeb,achla,bose,nazima,ashok","social,family,drama"
1964,Ganga Ki Lahren,Devi Sharma,"kumkum,kishore,kumar,nazir,azra,dharmendra,hussain,savitri",drama
1964,Geet Gaya Pattharon Ne,V. Shantaram,"jeetendra,nana,palsikar,rajshree,surendra,babloo","drama,romantic"
1964,Gazal,Ved Madan,"meena,mehmood,kapoor,kumari,rajendra,mehra,prithviraj,dutt,nath,sunil,nazima,raj,rehman","social,muslim,romantic"
1964,Hamara Ghar,K. A. Abbas,"khan,sonal,rekha,rao,dilip,nana,palsikar,yasmeen,mehta,surekha,raj","child,adventure"
1964,Hamara Rashtragan a.k.a. Our National Anthem,Pramod Pati,unknown,documentary
1964,Hameer Hath,Jaswant Jhaveri,"anita,b,choudhary,jairaj,vyas,guha,p,vijay,m,manhar,sapru,desai,roy,nirupa","legend,action"
1964,Haqeeqat,Chetan Anand,"dharmendra,sahni,balraj",war
1964,Hercules,Shriram,"dara,helen,mumtaz,b,vyas,indira,nishi,maruti,m,singh",action
1964,Ishaara,K. Amarnath,"vyjayanthimala,pran,mukherjee,azra,joy,jayant,subiraj",melodrama
1964,Jahan Ara,Vinod Kumar,"kapoor,bharat,minu,shashikala,sinha,mala,mumtaz,sachdev,prakash,bhushan,prithviraj,chandrashekhar,achla,sunder,om","fiction,historical,drama,romantic"
1964,Jantar Mantar,Radhakant,"ulhas,choudhury,mahipal,vijaya",fantasy
1964,Ji Chahta Hai,Bibhuti Mitra,"rajendra,sachdev,shyama,nath,mukherjee,jeevan,rajshree,joy,motilal,achla","drama,romantic"
1964,Kaise Kahoon,Atma Ram,"nanda,asit,prakash,naaz,khote,biswajeet,manmohan,sen,rehman,durga,om",melodrama
1964,Kashmir Ki Kali,Shakti Samanta,"kapoor,tun,madan,puri,sunder,kumar,pran,nazir,sharmila,shammi,anoop,dhumal,tagore,hussain","musical,romantic"
1964,Khufia Mahal,Akkoo,"tun,sherry,paul,jairaj,sheikh,sharma,p,chitra","fantasy,horror"
1964,Kohra,Biren Nag,"waheeda,madan,puri,bhattacharya,pawar,biswajeet,krishna,abhi,manmohan,lalita,rehman","mystery,thriller"
1964,Leader,Unknown,"vyjantimala,kumar,dilip",unknown
1964,Magic Carpet,Unknown,unknown,unknown
1964,Mahasati Anusuya,Unknown,unknown,unknown
1964,Mahasati Behula,Unknown,unknown,unknown
1964,Maikhana,Unknown,unknown,unknown
1964,Main Bhi Ladki Hoon,Unknown,unknown,unknown
1964,Main Suhagan Hoon,Unknown,"sinha,mala",unknown
1964,Majboor,Unknown,"naaz,waheeda,rehman,biswajeet",unknown
1964,Mera Qasoor Kya Hai,Unknown,nanda,unknown
1964,Mr. X in Bombay,Unknown,"kishore,kumar,kumkum",unknown
1964,Phoolon Ki Sej,Unknown,"vyjanthimala,manoj,kumar,ashok",unknown
1964,Picnic,Unknown,unknown,unknown
1964,Pooja Ke Phool A. Bhimsingh,Unknown,"sinha,mala,pran",unknown
1964,Punar Milan,Unknown,unknown,unknown
1964,Qawwali Ki Raat,Unknown,unknown,unknown
1964,Rahul,Unknown,unknown,unknown
1964,Rajkumar,K. Shankar,"kapoor,rajendranath,pran,shammi,sadhana","musical,action"
1964,Roop Sundari,Unknown,unknown,unknown
1964,Rustom-E-Rome,Unknown,unknown,unknown
1964,Samson,Nanabhai Bhatt,"khan,dara,mohan,b,ameeta,mumtaz,vyas,choti,feroz,m,singh",unknown
1964,Sangam,Raj Kapoor,"kapoor,rajendra,vyjayanthimala,kumar,raj",social
1964,Sanjh Aur Savera,Hrishikesh Mukherjee,unknown,unknown
1964,Sant Gyaneshwar,Unknown,unknown,unknown
1964,Sarfarosh,Unknown,unknown,unknown
1964,Sati Savitri,Shantilal Soni,"jeevan,mahipal",religious
1964,Shabnam,Aspi Irani,"mehmood,helen",unknown
1964,Shagoon,Nazir,"waheeda,rehman",unknown
1964,Sharabi,Rajrishi,"dev,mohan,madhubala,anand,prasad,daisy,pawar,sulochana,ravikant,radhakrishan,irani,ram,badri,lalita,pardesi","social,romance"
1964,Shehnai,S. D. Narang,"chhaya,asit,choudhary,walker,sapru,biswajeet,praveen,chand,irani,johnny,iftekhar,honey,rajshree,usmani,laxmi,sen,roy,nirupa","social,family,drama"
1964,Subhadra Haran,Datta Dharamadhikari,"sarnaik,arun,modak,shahu,jayshree,chitra,gadkar,suryakant",mythology
1964,Tarzan Aur Jalpari,Unknown,unknown,unknown
1964,Tere Dwaar Khada Bhagwan,Unknown,unknown,unknown
1964,Veer Bhimsen,Unknown,unknown,unknown
1964,Woh Kaun Thi?,Raj Khosla,"prem,manoj,kumar,chopra,sadhana",horror
1964,Yaadein,Unknown,"dutt,sunil",unknown
1964,Ziddi,Unknown,"joy,mukherjee,asha,parekh",unknown
1964,Zindagi,Unknown,"vyjantimala,rajendra,kumar",unknown
1965,Aadhi Raat Ke Baad,Nanabhai Bhatt,"murad,ragini,sailesh,sajjan,kumar,ulhas,ashok",unknown
1965,Aasmaan Mahal,K. A. Abbas,"kapoor,nana,dilip,kumar,prithviraj,palsikar",unknown
1965,Akashdeep,Phani Majumdar,"mehmood,nanda,kumar,dharmendra,ashok",unknown
1965,Arzoo,Ramanand Sagar,"khan,rajendra,sadhana,kumar,feroz,nazima",unknown
1965,Bedaag,R. Bhattacharya,"nanda,kumar,manoj",unknown
1965,Bekhabar,Nanabhai Bhatt,unknown,unknown
1965,Bharat Katha,Unknown,unknown,unknown
1965,Bharat Milaap,Babubhai Mistri,unknown,unknown
1965,Bheegi Raat,Kalidas,"meena,pradeep,kumari,shashikala,kumar,ashok",unknown
1965,Bhoot Bungla,Mehmood,"mehmood,d,burman,r,tanuja",unknown
1965,Birthday,Unknown,unknown,unknown
1965,Bombay Race Course,Kedar Kapoor,unknown,unknown
1965,Boxer,Radhakant,"dara,singh,mumtaz",unknown
1965,Chand Aur Suraj,Dulal Guha,"ashok,kumar,tanuja,dharmendra,roy,nirupa",unknown
1965,Chhoti Chhoti Baatein,Motilal,"nadira,motilal,mishra,leela",unknown
1965,Do Dil,Hrishikesh Mukherji,"rajshree,biswajit,pran",unknown
1965,Ek Saal Pehle,Dharam Kumar,"sujit,khan,helen,sayeeda,kumar,sunder",unknown
1965,Ek Sapera Ek Lutera,Naresh Kumar,"khan,feroz",unknown
1965,Faisla,Jugal Kishore,"mukhtar,jeevan,sheikh,helen",unknown
1965,Faraar,Pinaki Mukherji,unknown,unknown
1965,Fear,Unknown,unknown,unknown
1965,A Great Day,Unknown,unknown,unknown
1965,Guide,Vijay Anand,"dev,waheeda,sahu,anand,kishore,rehman",musical
1965,Gumnaam,Raja Nawathe,"mehmood,nanda,manoj,helen,kumar,pran","musical,thriller"
1965,Himalaya Ki God Mein,Vijay Bhatt,"sinha,mala,kumar,manoj",unknown
1965,Hum Diwane,Bhagwan,"chandrashekhar,helen,bhagwan,mumtaz",unknown
1965,Hum Sab Ustad Hain,Maruti,"ameeta,kishore,sheikh,kumar,mukhtar",unknown
1965,Janwar,Bhappi Sonie,"kapoor,rajendra,nath,shammi,rajshree",musical
